start_station_name,station_rides,total_stations,station_percent
Damen Ave & 59th St,2,84559,0.0023652124552087893
Kildare Ave & 55th St,2,84559,0.0023652124552087893
Wentworth Ave & 92nd St,2,84559,0.0023652124552087893
Public Rack - Wabash Ave & Balbo Dr,2,84559,0.0023652124552087893
Public Rack - Prairie Ave & Garfield Blvd N,2,84559,0.0023652124552087893
Elston Ave & Henderson St,2,84559,0.0023652124552087893
Narragansett Ave & Montrose Ave,2,84559,0.0023652124552087893
Public Rack - Jonathan Y Scammon Public School,2,84559,0.0023652124552087893
Michigan Ave & 105th St,2,84559,0.0023652124552087893
Racine/Eddy Corral,2,84559,0.0023652124552087893
Albany Ave & 16th St,2,84559,0.0023652124552087893
Public Rack - Hamlin Ave & Fullerton Ave,2,84559,0.0023652124552087893
Ada St & 113th Pl,2,84559,0.0023652124552087893
Avers Ave & 16th St,2,84559,0.0023652124552087893
Wood St & 35th St,2,84559,0.0023652124552087893
Public Rack - Loomis St & Eleanor St,2,84559,0.0023652124552087893
Central Ave & Wellington Ave,2,84559,0.0023652124552087893
Tripp Ave & 15th St,2,84559,0.0023652124552087893
Kilbourn Ave & Diversey Ave,2,84559,0.0023652124552087893
Public Rack - Jensen Park,2,84559,0.0023652124552087893
Vincennes Ave & 75th St,2,84559,0.0023652124552087893
Grace St & Cicero Ave,2,84559,0.0023652124552087893
Halsted St & 56th St,2,84559,0.0023652124552087893
State St & 79th St,2,84559,0.0023652124552087893
Western Ave & Grace St,2,84559,0.0023652124552087893
Wabash Ave & 87th St,2,84559,0.0023652124552087893
Union Ave & Root St,2,84559,0.0023652124552087893
Marquette Ave & 89th St,2,84559,0.0023652124552087893
Orange Ave & Addison St,2,84559,0.0023652124552087893
Public Rack - Milwaukee Ave & Haussen Ct,2,84559,0.0023652124552087893
Ewing Ave & 97th St,2,84559,0.0023652124552087893
Vincennes Ave & 104th St,2,84559,0.0023652124552087893
Kilbourn Ave & Belden Ave,2,84559,0.0023652124552087893
Long Ave & North Ave,2,84559,0.0023652124552087893
Kedzie Ave & 66th Pl,2,84559,0.0023652124552087893
South Chicago Ave & 83rd St,2,84559,0.0023652124552087893
Monitor Ave & Fullerton Ave,2,84559,0.0023652124552087893
Public Rack - St Clair St & Superior St,2,84559,0.0023652124552087893
Michigan Ave & 71st St,2,84559,0.0023652124552087893
Homan Ave & Fillmore St,2,84559,0.0023652124552087893
Public Rack - Rutherford Ave & Belmont Ave,2,84559,0.0023652124552087893
Archer Ave & 49th St,2,84559,0.0023652124552087893
Public Rack - Sangamon St & Fulton St,2,84559,0.0023652124552087893
Cicero Ave & Lake St,2,84559,0.0023652124552087893
Lavergne Ave & 44th St,2,84559,0.0023652124552087893
Public Rack - DuSable Lake Shore Dr & Ontario St,2,84559,0.0023652124552087893
Public Rack - Centennial Park South,2,84559,0.0023652124552087893
Pulaski Rd & Congress Pkwy,2,84559,0.0023652124552087893
Damen Ave & 51st St,2,84559,0.0023652124552087893
Public Rack - Dearborn St & Kinzie St 1,2,84559,0.0023652124552087893
Public Rack - Northwest Hwy & Neva Ave,2,84559,0.0023652124552087893
Public Rack - Greenwood Ave & Lake Park Ave,2,84559,0.0023652124552087893
Nagle Ave & Belmont Ave,2,84559,0.0023652124552087893
Kedzie Ave & 73rd St,2,84559,0.0023652124552087893
Public Rack - Justine St & 87th St,2,84559,0.0023652124552087893
Oconto Ave & Belmont Ave,2,84559,0.0023652124552087893
Ewing Ave & Burnham Greenway,2,84559,0.0023652124552087893
Columbus Ave & 83rd Pl,2,84559,0.0023652124552087893
Laflin St & 115th St,2,84559,0.0023652124552087893
Rockwell St & 47th St,2,84559,0.0023652124552087893
Halsted St & 78th St,2,84559,0.0023652124552087893
Pulaski Rd & 54th St,1,84559,0.0011826062276043946
Public Rack - Dearborn St & Kinzie St 2,1,84559,0.0011826062276043946
Public Rack - Canfield & Victoria,1,84559,0.0011826062276043946
Kedzie Ave & 38th Pl,1,84559,0.0011826062276043946
Wallace St & Pershing Rd,1,84559,0.0011826062276043946
Ashland Ave & 78th St,1,84559,0.0011826062276043946
Public Rack - Wells St & Scott St,1,84559,0.0011826062276043946
Wentworth Ave & 111th St,1,84559,0.0011826062276043946
Francisco Ave & 47th St,1,84559,0.0011826062276043946
Wentworth Ave & 104th St,1,84559,0.0011826062276043946
Artesian Ave & 71st St,1,84559,0.0011826062276043946
Public Rack - Lafayette Ave & 119th St,1,84559,0.0011826062276043946
Summit Ave & 86th St,1,84559,0.0011826062276043946
Public Rack - Ozanam Ave & Devon Ave,1,84559,0.0011826062276043946
MLK Jr Dr & 83rd St,1,84559,0.0011826062276043946
Pulaski Rd & Ann Lurie Pl,1,84559,0.0011826062276043946
Eberhart Ave & 131st St,1,84559,0.0011826062276043946
Archer Ave & Homan Ave,1,84559,0.0011826062276043946
Francisco Ave & 85th St,1,84559,0.0011826062276043946
Michigan Ave & 118th St,1,84559,0.0011826062276043946
Public Rack - Burling Ave & Armitage Ave,1,84559,0.0011826062276043946
Milwaukee & Fullerton,1,84559,0.0011826062276043946
Doty Ave & 111th St,1,84559,0.0011826062276043946
Kedzie Ave & 83rd St,1,84559,0.0011826062276043946
Altgeld Gardens,1,84559,0.0011826062276043946
Campbell Ave & 51st St,1,84559,0.0011826062276043946
Cicero Ave & Quincy St,1,84559,0.0011826062276043946
Public Rack - Lake Shore Dr & Hayes Dr,1,84559,0.0011826062276043946
California Ave & Madison St,1,84559,0.0011826062276043946
Kedzie Ave & 52nd St,1,84559,0.0011826062276043946
Augusta Blvd & Laramie Ave,1,84559,0.0011826062276043946
Damen Ave & Coulter St,1,84559,0.0011826062276043946
Hamlin Ave & 62nd Pl,1,84559,0.0011826062276043946
Public Rack - Prairie Ave & 47th St ,1,84559,0.0011826062276043946
Western Ave & 43rd St,1,84559,0.0011826062276043946
Public Rack - Imlay & Milwaukee,1,84559,0.0011826062276043946
Public Rack - Ashland Ave & 71st St,1,84559,0.0011826062276043946
Public Rack - Chase Ave & Touhy Ave - NE,1,84559,0.0011826062276043946
Public Rack - Wells St & Monroe St,1,84559,0.0011826062276043946
Rockwell St & 63rd St,1,84559,0.0011826062276043946
Public Rack - Halsted St & 113th St,1,84559,0.0011826062276043946
Public Rack - Touhy Ave & Oconto Ave,1,84559,0.0011826062276043946
Lavergne Ave & 46th St,1,84559,0.0011826062276043946
Woodlawn & 103rd,1,84559,0.0011826062276043946
Commercial Ave & 90th St,1,84559,0.0011826062276043946
Public Rack - Linder Ave & 64th Pl,1,84559,0.0011826062276043946
Mango Ave & Grand Ave,1,84559,0.0011826062276043946
Public Rack - Springfield Ave & Lawrence Ave,1,84559,0.0011826062276043946
Mozart St & 79th St,1,84559,0.0011826062276043946
Southport Ave & Newport Ave Public Rack,1,84559,0.0011826062276043946
Public Rack - Rush St & Ontario St,1,84559,0.0011826062276043946
Cottage Grove Ave & 78th St,1,84559,0.0011826062276043946
Sheffield Ave & Armitage Ave Public Rack,1,84559,0.0011826062276043946
Public Rack - Olmstead Ave & Oliphant Ave,1,84559,0.0011826062276043946
Cicero Ave & Wrightwood Ave,1,84559,0.0011826062276043946
Austin Ave & Milwaukee Ave,1,84559,0.0011826062276043946
Public Rack - Lafayette Ave & 95th St,1,84559,0.0011826062276043946
Mango Ave & Diversey Ave,1,84559,0.0011826062276043946
Keeler Ave & Roosevelt Rd,1,84559,0.0011826062276043946
Public Rack - Minuteman Park,1,84559,0.0011826062276043946
Madison St & Wells St,1,84559,0.0011826062276043946
Wabash Ave & 49th St,1,84559,0.0011826062276043946
Public Rack - Cottage Grove & 84th St,1,84559,0.0011826062276043946
Cottage Grove Ave & 63rd St,1,84559,0.0011826062276043946
Francisco Ave & Hollywood Ave,1,84559,0.0011826062276043946
Public Rack - Southport Ave & Webster Ave,1,84559,0.0011826062276043946
Public Rack - Emerald Ave & 43rd St,1,84559,0.0011826062276043946
Narragansett Ave & School St,1,84559,0.0011826062276043946
Long Ave & Irving Park Rd,1,84559,0.0011826062276043946
Karlov Ave & Madison St,1,84559,0.0011826062276043946
Steelworkers Park Public Rack,1,84559,0.0011826062276043946
Public Rack - McVicker & 52nd,1,84559,0.0011826062276043946
Public Rack - Austin Blvd & North Ave,1,84559,0.0011826062276043946
Monticello Ave & Diversey Ave,1,84559,0.0011826062276043946
Spaulding Ave & 63rd,1,84559,0.0011826062276043946
Rockwell/Irving Park Hub,1,84559,0.0011826062276043946
Central Ave & Chicago Ave,1,84559,0.0011826062276043946
Kostner Ave & Adams St,1,84559,0.0011826062276043946
Artesian Ave & 55th St,1,84559,0.0011826062276043946
Damen Ave & 74th St,1,84559,0.0011826062276043946
Newcastle Ave & Irving Park Rd,1,84559,0.0011826062276043946
Public Rack - Wabash Ave & Chicago Ave,1,84559,0.0011826062276043946
Public Rack - Natoma Ave & 61st St,1,84559,0.0011826062276043946
Public Rack - Forest Glen & Peterson,1,84559,0.0011826062276043946
Kedzie Ave & 60th St,1,84559,0.0011826062276043946
Racine Ave & Garfield Blvd,1,84559,0.0011826062276043946
Kedzie Ave & 104th St,1,84559,0.0011826062276043946
Mulligan Ave & Archer Ave,1,84559,0.0011826062276043946
Kostner Ave & 63rd St,1,84559,0.0011826062276043946
Public Rack - Spaulding Ave & Evergreen Ave,1,84559,0.0011826062276043946
Greenwood Ave & 91st St,1,84559,0.0011826062276043946
Public Rack - Rockwell & Division,1,84559,0.0011826062276043946
Stony Island Ave & South Chicago Ave,1,84559,0.0011826062276043946
Princeton Ave & 95th St,1,84559,0.0011826062276043946
Public Rack - Rhodes Ave & 79th St,1,84559,0.0011826062276043946
Stewart Ave & 123rd St,1,84559,0.0011826062276043946
Public Rack - Rush St & Oak St,1,84559,0.0011826062276043946
Artesian Ave & Marquette Rd,1,84559,0.0011826062276043946
Ashland Ave & 63rd St,1,84559,0.0011826062276043946
Fullerton & Monitor,1,84559,0.0011826062276043946
Public Rack - Pulaski Rd & 85th St,1,84559,0.0011826062276043946
Monticello Ave & Chicago Ave,1,84559,0.0011826062276043946
Lawndale Ave & 16th St,1,84559,0.0011826062276043946
Public Rack - California Ave & Cortez St,1,84559,0.0011826062276043946
Kildare Ave & Archer Ave,1,84559,0.0011826062276043946
Public Rack - Wells St & Schiller St,1,84559,0.0011826062276043946
Komensky Ave & 47th St,1,84559,0.0011826062276043946
Long Ave & Diversey Ave,1,84559,0.0011826062276043946
Knox Ave & Montrose Ave,1,84559,0.0011826062276043946
Lamon Ave & Chicago Ave,1,84559,0.0011826062276043946
Central Park Ave & 66th St,1,84559,0.0011826062276043946
Kostner Ave & Lake St,1,84559,0.0011826062276043946
Franklin St & Monroe St Corral,1,84559,0.0011826062276043946
Public Rack - Orleans St & Grand Ave,1,84559,0.0011826062276043946
Yates Ave & 95th St,1,84559,0.0011826062276043946
East End Ave & 87th St,1,84559,0.0011826062276043946
Racine Ave & 115th St,1,84559,0.0011826062276043946
Harding Ave & 31st St,1,84559,0.0011826062276043946
Homan Ave & 77th St,1,84559,0.0011826062276043946
State St & 76th St,1,84559,0.0011826062276043946
Stony Island Ave & 82nd St,1,84559,0.0011826062276043946
Public Rack - Nordica & Archer,1,84559,0.0011826062276043946
Public Rack - Central & Prescott,1,84559,0.0011826062276043946
Public Rack - Western Ave & 100th St,1,84559,0.0011826062276043946
State St & Pershing Rd,1,84559,0.0011826062276043946
Public Rack - Keystone Ave & North Ave,1,84559,0.0011826062276043946
Kedzie Ave & Redfield Dr,1,84559,0.0011826062276043946
Public Rack - Clark St & Diversey Pkwy (South),1,84559,0.0011826062276043946
Public Rack - Peterson Park,1,84559,0.0011826062276043946
Public Rack - Delphina & Foster,1,84559,0.0011826062276043946
Ashland Ave & McDowell Ave,1,84559,0.0011826062276043946
Public Rack - Langley Ave & Oakwood Blvd,1,84559,0.0011826062276043946
Public Rack - St Clair St & Ontario St,1,84559,0.0011826062276043946
California Ave & 26th St,1,84559,0.0011826062276043946
Public Rack - S. Kilpatrick and W. 79th,1,84559,0.0011826062276043946
Public Rack - 63rd Pl & Narraganssett Ave,1,84559,0.0011826062276043946
California Ave & 29th St,1,84559,0.0011826062276043946
Halsted St & 73rd St,1,84559,0.0011826062276043946
Pulaski Rd & 75th St,1,84559,0.0011826062276043946
Lawndale Ave & 30th St,1,84559,0.0011826062276043946
Public Rack - Hyde Park Blvd & 55th St,1,84559,0.0011826062276043946
Vincennes Ave & 79th St,1,84559,0.0011826062276043946
South Chicago Ave & Elliot Ave,1,84559,0.0011826062276043946
Public Rack - Kedzie Ave & Chicago Ave,1,84559,0.0011826062276043946
Public Rack - Halsted St & 102nd St,1,84559,0.0011826062276043946
St. Louis Ave & 59th St,1,84559,0.0011826062276043946
California Ave & 16th St,1,84559,0.0011826062276043946
California & 16th St,1,84559,0.0011826062276043946
Kildare & Cermak,1,84559,0.0011826062276043946
Bradley Park,1,84559,0.0011826062276043946
Meade Ave & Addison St,1,84559,0.0011826062276043946
Public Rack - Lincoln Ave & Fullteron Ave (Northwest),1,84559,0.0011826062276043946
Kedzie Ave & 54th Pl,1,84559,0.0011826062276043946
Lockwood Ave & Grand Ave,1,84559,0.0011826062276043946
Public Rack - Kimball & Ardmore,1,84559,0.0011826062276043946
Greenwood Ave & 97th St,1,84559,0.0011826062276043946
Front Ave & 115th St,1,84559,0.0011826062276043946
Ashland Ave & Garfield Blvd,1,84559,0.0011826062276043946
Kenmore Ave & School St,1,84559,0.0011826062276043946
Granville Ave & Pulaski Rd,1,84559,0.0011826062276043946
Kedzie Ave & Roosevelt Rd,1,84559,0.0011826062276043946
Laramie Ave & Gladys Ave,1,84559,0.0011826062276043946
Elizabeth St & 92nd St,1,84559,0.0011826062276043946
LaSalle St & Adams St Corral,1,84559,0.0011826062276043946
Halsted St & 93rd St,1,84559,0.0011826062276043946
Marshfield Ave & 44th St,1,84559,0.0011826062276043946
Sacramento Blvd & Fulton Ave,1,84559,0.0011826062276043946
California Ave & 41st St,1,84559,0.0011826062276043946
Public Rack - William J Onahan Public School,1,84559,0.0011826062276043946
Marshfield Ave & 59th St,1,84559,0.0011826062276043946
Rhodes Ave & 71st St,1,84559,0.0011826062276043946
Public Rack - Western Ave & 47th Pl,1,84559,0.0011826062276043946
Olive Harvey College,1,84559,0.0011826062276043946
Public Rack - Mackinaw Ave & 108th St,1,84559,0.0011826062276043946
Mozart St & 55th St,1,84559,0.0011826062276043946
Public Rack - Ottowa Ave & Touhy Ave,1,84559,0.0011826062276043946
