start_station_name,station_rides,total_stations,station_percent
Larrabee St & North Ave,4711,4112301,0.11455873487859959
Green St & Lake St ,4685,4112301,0.11392648543966018
Wood St & Milwaukee Ave,4677,4112301,0.11373194715075576
Lincoln Ave & Sunnyside Ave,4634,4112301,0.11268630384789441
Lincoln Ave & Roscoe St*,4601,4112301,0.1118838334061636
Hermitage Ave & Polk St,4583,4112301,0.11144612225612863
Southport Ave & Clybourn Ave,4559,4112301,0.11086250738941532
Halsted St & Roosevelt Rd,4554,4112301,0.11074092095885003
Larrabee St & Menomonee St,4551,4112301,0.11066796910051088
Racine Ave & Congress Pkwy,4524,4112301,0.11001140237545841
Sheffield Ave & Addison St ,4519,4112301,0.10988981594489314
Delano Ct & Roosevelt Rd,4509,4112301,0.1096466430837626
Michigan Ave & Pearson St,4508,4112301,0.10962232579764954
Western Ave & Leland Ave,4428,4112301,0.10767694290860519
Campbell Ave & North Ave,4388,4112301,0.106704251464083
Halsted St & Armitage Ave,4384,4112301,0.10660698231963078
Racine Ave & Wrightwood Ave,4375,4112301,0.1063881267446133
Adler Planetarium,4369,4112301,0.10624222302793498
Peoria St & Kinzie St,4355,4112301,0.10590178102235222
Benson Ave & Church St,4355,4112301,0.10590178102235222
Artesian Ave & Hubbard St,4341,4112301,0.10556133901676945
Wolcott (Ravenswood) Ave & Montrose Ave,4305,4112301,0.1046859167166995
Broadway & Sunnyside Ave,4258,4112301,0.10354300426938592
Leavitt St & Chicago Ave,4224,4112301,0.10271621654154209
Ashland Ave & Wrightwood Ave,4222,4112301,0.10266758196931595
St. Clair St & Erie St 2,4221,4112301,0.1026432646832029
Shedd Aquarium,4218,4112301,0.10257031282486374
Damen Ave & Charleston St,4217,4112301,0.1025459955387507
Leavitt St & Armitage Ave,4201,4112301,0.10215691896094181
LaSalle St & Washington St,4184,4112301,0.1017435250970199
Wabash Ave & Wacker Pl,4139,4112301,0.10064924722193246
Sheridan Rd & Lawrence Ave,4092,4112301,0.09950633477461888
Green St & Randolph St*,4090,4112301,0.09945770020239277
Winthrop Ave & Lawrence Ave,4080,4112301,0.09921452734126222
Racine Ave & 18th St,4059,4112301,0.09870386433288808
Damen Ave & Foster Ave,4056,4112301,0.09863091247454892
Racine Ave & Washington Blvd,4040,4112301,0.09824183589674004
Loomis St & Jackson Blvd,4029,4112301,0.09797434574949646
Blue Island Ave & 18th St,3935,4112301,0.09568852085486933
Walsh Park,3899,4112301,0.09481309855479937
Glenwood Ave & Morse Ave,3893,4112301,0.09466719483812104
Western Ave & Walton St,3886,4112301,0.09449697383532966
Ravenswood Ave & Berteau Ave,3856,4112301,0.09376745525193803
Ravenswood Ave & Irving Park Rd,3847,4112301,0.09354859967692054
Throop St & Taylor St,3846,4112301,0.09352428239080748
Sheridan Rd & Noyes St (NU),3818,4112301,0.09284339837964195
Paulina St & Montrose Ave,3817,4112301,0.0928190810935289
Seeley Ave & Roscoe St,3776,4112301,0.09182207236289366
Morgan Ave & 14th Pl,3753,4112301,0.09126277478229342
Clinton St & Roosevelt Rd,3727,4112301,0.090630525343354
Wilton Ave & Addison St,3716,4112301,0.0903630351961104
Ashland Ave & Lake St,3698,4112301,0.08992532404607542
Lincoln Ave & Belle Plaine Ave,3678,4112301,0.08943897832381432
Wacker Dr & Randolph St,3672,4112301,0.08929307460713601
California Ave & Cortez St,3660,4112301,0.08900126717377936
Lakefront Trail & Wilson Ave,3655,4112301,0.08887968074321408
Broadway & Ridge Ave,3643,4112301,0.08858787330985743
Ashland Ave & Grace St,3587,4112301,0.08722610528752638
Canal St & Taylor St,3568,4112301,0.08676407685137834
Clark St & Eddy St ,3555,4112301,0.08644795213190863
Morgan St & 18th St,3527,4112301,0.08576706812074311
Drexel Ave & 60th St,3525,4112301,0.085718433548517
Lincoln Ave & Waveland Ave,3519,4112301,0.08557252983183868
Michigan Ave & Ida B Wells Dr,3501,4112301,0.08513481868180368
Lincoln Ave & Byron St,3488,4112301,0.08481869396233399
Streeter Dr & Grand Ave,3480,4112301,0.08462415567342954
Dearborn St & Madison St,3471,4112301,0.08440530009841206
Ashland Ave & Grand Ave,3421,4112301,0.08318943579275932
Sedgwick St & Schiller St,3412,4112301,0.08297058021774185
Damen Ave & Wellington Ave,3398,4112301,0.08263013821215907
MLK Jr Dr & 29th St,3372,4112301,0.08199788877321966
Wentworth Ave & Cermak Rd*,3371,4112301,0.08197357148710661
Wood St & Hubbard St,3303,4112301,0.0803199960314189
Kedzie Ave & Palmer Ct,3300,4112301,0.08024704417307975
Leavitt St & Belmont Ave,3283,4112301,0.07983365030915782
Logan Blvd & Elston Ave,3281,4112301,0.0797850157369317
Harper Ave & 55th St,3262,4112301,0.07932298730078367
Canal St & Lake St,3253,4112301,0.07910413172576618
Hudson Ave & Armitage Ave,3243,4112301,0.07886095886463564
St Clair St & Ohio St,3242,4112301,0.07883664157852259
Humboldt Blvd & Armitage Ave,3240,4112301,0.07878800700629648
Damen Ave & Sunnyside Ave,3231,4112301,0.07856915143127899
Spaulding Ave & Armitage Ave,3213,4112301,0.07813144028124401
California Ave & Francis Pl,3212,4112301,0.07810712299513095
Lincoln Ave & Dickens Ave,3209,4112301,0.07803417113679179
LaSalle St & Adams St,3204,4112301,0.07791258470622651
Paulina St & 18th St,3203,4112301,0.07788826742011347
Broadway & Roscoe Ave,3201,4112301,0.07783963284788735
Halsted St & 18th St,3196,4112301,0.07771804641732208
Albany Ave & Bloomingdale Ave,3189,4112301,0.07754782541453069
Noble St & Ohio St,3183,4112301,0.07740192169785237
Clark St & 9th St (AMLI),3149,4112301,0.07657513397000852
Damen Ave & Clybourn Ave,3139,4112301,0.07633196110887798
Buckingham Fountain,3135,4112301,0.07623469196442575
Western Ave & Division St,3129,4112301,0.07608878824774742
Chicago Ave & Sheridan Rd,3128,4112301,0.07606447096163438
State St & 33rd St,3123,4112301,0.07594288453106911
Riverside Plaza & Adams St,3099,4112301,0.0753592696643558
Wells St & Madison St,3089,4112301,0.07511609680322526
LaSalle St & Calhoun Pl ,3081,4112301,0.07492155851432081
Racine Ave & Randolph St,3076,4112301,0.07479997208375554
Bissell St & Armitage Ave,3066,4112301,0.074556799222625
Green St & Chicago Ave,3059,4112301,0.07438657821983362
Peterson/Ridge Metra,3031,4112301,0.0737056942086681
Wells St & Washington St,3013,4112301,0.07326798305863311
Sangamon St & Adams St,3011,4112301,0.073219348486407
Blackstone Ave & Hyde Park Blvd,2988,4112301,0.07266005090580675
Damen Ave & Melrose Ave,2979,4112301,0.07244119533078926
Morgan St & Lake St,2923,4112301,0.07107942730845822
Leavitt St & Division St,2908,4112301,0.07071466801676239
Emerald Ave & 31st St,2897,4112301,0.07044717786951879
Campbell Ave & Montrose Ave,2874,4112301,0.06988788028891854
Sheridan Rd & Loyola Ave,2866,4112301,0.0696933420000141
Lincoln Ave & Addison St,2865,4112301,0.06966902471390105
Stave St & Armitage Ave,2860,4112301,0.06954743828333577
Damen Ave & Lake St,2848,4112301,0.06925563084997913
Racine Ave & Broadway,2846,4112301,0.06920699627775301
Kimball Ave & Belmont Ave,2833,4112301,0.0688908715582833
Calumet Ave & 21st St,2828,4112301,0.06876928512771803
Griffin Museum of Science and Industry,2822,4112301,0.06862338141103971
Halsted St & Belden St,2799,4112301,0.06806408383043946
Milwaukee Ave & Fullerton Ave,2781,4112301,0.06762637268040447
Leavitt St & Lawrence Ave,2778,4112301,0.06755342082206532
Clark St & Lunt Ave,2771,4112301,0.06738319981927393
Lincoln Ave & Roscoe St,2769,4112301,0.06733456524704783
Carpenter St & Fulton St,2729,4112301,0.06636187380252564
Southport Ave & Clark St,2700,4112301,0.06565667250524707
Milwaukee Ave & Rockwell St,2687,4112301,0.06534054778577736
Ashland Ave & 13th St,2679,4112301,0.06514600949687291
Greenview Ave & Diversey Pkwy,2637,4112301,0.06412468348012464
Field Museum,2632,4112301,0.06400309704955937
Lincoln Ave & Montana St,2626,4112301,0.06385719333288103
Damen Ave & Wabansia Ave,2614,4112301,0.06356538589952437
