start_station_name,station_rides,total_stations,station_percent
Damen Ave & Ohio St,864,2203299,0.039213924210921895
Shields Ave & 31st St,858,2203299,0.03894160529279049
N Green St & W Lake St,858,2203299,0.03894160529279049
Hoyne Ave & Balmoral Ave,852,2203299,0.03866928637465909
Wentworth Ave & 33rd St,851,2203299,0.03862389988830386
Albany Ave & Montrose Ave,848,2203299,0.03848774042923816
Sangamon St & Adams St,844,2203299,0.03830619448381722
Kedzie Ave & Armitage Ave,843,2203299,0.03826080799746199
Spaulding Ave & Division St,842,2203299,0.038215421511106754
Ogden Ave & Congress Pkwy,839,2203299,0.038079262052041055
Clark/Newport Corral,831,2203299,0.037716170161199186
California Ave & Byron St,830,2203299,0.03767078367484395
Claremont Ave & Hirsch St,830,2203299,0.03767078367484395
LaSalle St & Calhoun Pl ,819,2203299,0.03717153232493638
Kedzie Ave & Leland Ave,819,2203299,0.03717153232493638
Calumet Ave & 33rd St,816,2203299,0.03703537286587068
Dearborn St & Adams St 1,799,2203299,0.036263802597831706
Larrabee St & Clybourn Ave,792,2203299,0.03594609719334507
Paulina St & Cortland St,790,2203299,0.0358553242206346
Sheffield Ave & School St,777,2203299,0.035265299898016564
Christiana Ave & Lawrence Ave,777,2203299,0.035265299898016564
Addison/Sheffield SW Corral,775,2203299,0.0351745269253061
Damen Ave & St Paul Ave,770,2203299,0.03494759449352993
Clark/Racine Corral,769,2203299,0.034902208007174695
63rd St Beach,768,2203299,0.03485682152081947
Wells St & Ohio St,760,2203299,0.03449372962997759
Western Ave & Congress Pkwy,755,2203299,0.03426679719820142
Francisco Ave & Bloomingdale Ave,750,2203299,0.03403986476642526
Clark St & Columbia Ave,745,2203299,0.03381293233464908
Lake Park Ave & 47th St,741,2203299,0.033631386389228156
Kedzie Ave & George St,735,2203299,0.03335906747109675
Dorchester Ave & 53rd St,734,2203299,0.03331368098474152
Southport Ave & Diversey Pkwy,732,2203299,0.033222908012031045
Washtenaw Ave & Lawrence Ave,730,2203299,0.03313213503932058
Sheridan Rd & Greenleaf Ave,722,2203299,0.03276904314847871
Milwaukee Ave & Wabansia Ave,720,2203299,0.03267827017576825
Indiana Ave & 31st St,714,2203299,0.032405951257636845
Lincoln Ave & Winona St,714,2203299,0.032405951257636845
Harper Ave & 59th St,704,2203299,0.031952086394084506
Smith Park,695,2203299,0.0315436080168874
Troy St & Elston Ave,695,2203299,0.0315436080168874
Sheridan Rd & Berwyn Ave,687,2203299,0.031180516126045537
Dearborn St & Adams St 2,678,2203299,0.03077203774884843
May St & Cullerton St,678,2203299,0.03077203774884843
Clark St & Fletcher St,674,2203299,0.030590491803427496
Malden St & Wilson Ave,674,2203299,0.030590491803427496
Elston Ave & George St,664,2203299,0.03013662693987516
Leavitt St & Hirsch St,660,2203299,0.029955080994454226
Sacramento Ave & Linden Pl,656,2203299,0.02977353504903329
Sheffield Ave & Fletcher St,654,2203299,0.029682762076322824
Monticello Ave & Irving Park Rd,649,2203299,0.02945582964454665
Rhodes Ave & 32nd St,648,2203299,0.02941044315819142
Glenwood Ave & Touhy Ave,646,2203299,0.029319670185480953
Central St Metra,642,2203299,0.02913812424006002
Morgan St & Hubbard St,636,2203299,0.02886580532192862
Drake Ave & Addison St,636,2203299,0.02886580532192862
Wallace St & 35th St,632,2203299,0.02868425937650768
Racine/Eddy Corral,631,2203299,0.028638872890152448
Malcolm X College,630,2203299,0.028593486403797216
Leavitt St & Augusta Blvd,629,2203299,0.02854809991744198
Milwaukee Ave & Ainslie St,627,2203299,0.028457326944731513
Seminary Ave & Belden Ave,627,2203299,0.028457326944731513
Sedgwick St & Chicago Ave,624,2203299,0.028321167485665814
Francisco Ave & Foster Ave,624,2203299,0.028321167485665814
Prairie Ave & Garfield Blvd,623,2203299,0.02827578099931058
Halsted St & Melrose St,618,2203299,0.02804884856753441
Wood St & Cortland St,613,2203299,0.027821916135758244
Winchester (Ravenswood) Ave & Balmoral Ave,612,2203299,0.027776529649403008
N Southport Ave & W Newport Ave,607,2203299,0.027549597217626842
Blackstone Ave & 53rd St,604,2203299,0.027413437758561143
Eastlake Ter & Howard St,602,2203299,0.02732266478585067
Western Ave & Grace St,601,2203299,0.027277278299495437
Halsted St & North Branch St,600,2203299,0.027231891813140202
Clinton St & Polk St,597,2203299,0.027095732354074503
Oakley Ave & Irving Park Rd,592,2203299,0.026868799922298337
Southport Ave & Grace St,590,2203299,0.02677802694958787
Central Park Ave & North Ave,587,2203299,0.026641867490522164
Noble St & Potomac Ave,587,2203299,0.026641867490522164
Western Ave & Wabansia Ave,585,2203299,0.026551094517811697
Kedzie Ave & 48th Pl,579,2203299,0.0262787755996803
Dearborn St & Washington St,572,2203299,0.025961070195193663
Sheffield Ave & Armitage Ave Public Rack,567,2203299,0.025734137763417493
Broadway & Cuyler Ave,566,2203299,0.025688751277062258
Cottage Grove Ave & Oakwood Blvd,558,2203299,0.025325659386220393
Paulina St & Adams St,557,2203299,0.025280272899865158
Rockwell St & Division St,556,2203299,0.025234886413509926
Shields Ave & 28th Pl,539,2203299,0.024463316145470947
Leavitt St & Archer Ave,532,2203299,0.024145610740984313
N Carpenter St & W Lake St,530,2203299,0.024054837768273846
Kenwood Ave & 57th St,519,2203299,0.02355558641836628
Clark St & Washington St,515,2203299,0.02337404047294534
Michigan Ave & 9th St,510,2203299,0.023147108041169172
Woodlawn Ave & Lake Park Ave,507,2203299,0.023010948582103473
Oakley Ave & Lyndale St,506,2203299,0.02296556209574824
Drake Ave & Montrose Ave,503,2203299,0.02282940263668254
Spaulding Ave & Milwaukee Ave,492,2203299,0.022330151286774968
Clark St & Jarvis Ave,491,2203299,0.022284764800419733
Francisco Ave & Montrose Ave,489,2203299,0.02219399182770927
Calumet Ave & 35th St,489,2203299,0.02219399182770927
Wacker Dr & Washington St Corral,485,2203299,0.02201244588228833
Damen Ave & Evergreen Ave,484,2203299,0.0219670593959331
Halsted St & Court Pl,482,2203299,0.021876286423222632
Cherry Ave & Blackhawk St,482,2203299,0.021876286423222632
Pulaski Rd & 51st St,463,2203299,0.021013943182473193
Central St & Girard Ave,462,2203299,0.020968556696117958
Sheffield/Cornelia Corral,462,2203299,0.020968556696117958
Manor Ave & Leland Ave,462,2203299,0.020968556696117958
Knox Ave & Montrose Ave,460,2203299,0.02087778372340749
MLK Jr Dr & Pershing Rd,452,2203299,0.020514691832565622
Addison/Wilton Corral,451,2203299,0.020469305346210387
Western Ave & Fillmore St,444,2203299,0.02015159994172375
Keystone Ave & Fullerton Ave,443,2203299,0.02010621345536852
Hampden Ct & Diversey Ave,442,2203299,0.020060826969013283
Franklin St & Madison St,441,2203299,0.02001544048265805
Central Park Ave & Ogden Ave,437,2203299,0.019833894537237114
South Shore Dr & 71st St,437,2203299,0.019833894537237114
Western Ave & 24th St,435,2203299,0.01974312156452665
Sawyer Ave & Irving Park Rd,434,2203299,0.019697735078171415
Western Ave & 21st St,434,2203299,0.019697735078171415
Elmwood Ave & Austin St,432,2203299,0.019606962105460948
Western Ave & Monroe St,424,2203299,0.01924387021461908
Western Ave & Berteau Ave,421,2203299,0.019107710755553377
Greenwood Ave & 47th St,415,2203299,0.018835391837421975
Addison/Sheffield SE Corral,414,2203299,0.01879000535106674
Western Ave & Lyndale St,414,2203299,0.01879000535106674
Rockwell Ave & Logan Blvd,411,2203299,0.01865384589200104
Lakewood Ave & Addison St,411,2203299,0.01865384589200104
Emerald Ave & 28th St,409,2203299,0.018563072919290574
Prairie Ave & 43rd St,409,2203299,0.018563072919290574
Western Ave & Granville Ave,408,2203299,0.01851768643293534
Racine Ave & 35th St,407,2203299,0.018472299946580107
McCormick Blvd & Devon Ave,406,2203299,0.01842691346022487
South Shore Dr & 67th St,404,2203299,0.018336140487514405
Dodge Ave & Church St,401,2203299,0.018199981028448706
Elston Ave & Henderson St,400,2203299,0.01815459454209347
Cottage Grove Ave & 63rd St,396,2203299,0.017973048596672536
Western Ave & Howard St,396,2203299,0.017973048596672536
Midway Orange Line,388,2203299,0.017609956705830664
Burling St & Armitage Ave,378,2203299,0.01715609184227833
Kedzie Ave & Foster Ave,377,2203299,0.017110705355923097
Sacramento Blvd & Addison St,375,2203299,0.01701993238321263
Southport Ave & Newport Ave Public Rack,374,2203299,0.016974545896857395
Racine Ave & 13th St,374,2203299,0.016974545896857395
Stony Island Ave & 63rd St,374,2203299,0.016974545896857395
Valli Produce - Evanston Plaza,371,2203299,0.016838386437791692
Sacramento Ave & Lyndale St,370,2203299,0.01679299995143646
Albany Ave & Belmont Ave,369,2203299,0.016747613465081225
Marshfield Ave & Wabansia Ave,366,2203299,0.016611454006015523
Ridge Blvd & Touhy Ave,366,2203299,0.016611454006015523
Campbell Ave & Irving Park Rd,364,2203299,0.016520681033305055
Franklin St & Adams St Corral,364,2203299,0.016520681033305055
Kilbourn Ave & Milwaukee Ave,364,2203299,0.016520681033305055
Bernard St & Elston Ave,361,2203299,0.016384521574239357
Pulaski Rd & Eddy St,356,2203299,0.016157589142463187
California Ave & Lake St,356,2203299,0.016157589142463187
Loomis St & Archer Ave,354,2203299,0.01606681616975272
Granville Ave & Clark St,353,2203299,0.016021429683397488
Dorchester Ave & 63rd St,343,2203299,0.01556756481984515
Shore Dr & 53rd St,343,2203299,0.01556756481984515
Wells St & Randolph St Corral,337,2203299,0.015295245901713748
Dorchester Ave & 49th St,337,2203299,0.015295245901713748
State St & 95th St,335,2203299,0.015204472929003282
N Paulina St & Lincoln Ave,334,2203299,0.015159086442648049
Leavitt St/North Ave,328,2203299,0.014886767524516646
Cottage Grove Ave & 51st St,327,2203299,0.014841381038161412
Ashland Ave & Archer Ave,324,2203299,0.01470522157909571
California Ave & 21st St,315,2203299,0.014296743201898608
Clark St & Touhy Ave,314,2203299,0.014251356715543374
Portage Park,312,2203299,0.014160583742832907
Warren Park East,311,2203299,0.014115197256477674
Grace/Sheffield Corral,309,2203299,0.014024424283767205
Conservatory Dr & Lake St,307,2203299,0.013933651311056738
MLK Jr Dr & 47th St,307,2203299,0.013933651311056738
University Ave & 65th St,305,2203299,0.01384287833834627
Cottage Grove Ave & 43rd St,304,2203299,0.013797491851991037
Warren Park West,303,2203299,0.013752105365635803
Kedzie Ave & 57th St,300,2203299,0.013615945906570101
Troy St & Grace St,298,2203299,0.013525172933859636
Marshfield Ave & Diversey Pkwy,297,2203299,0.013479786447504402
Washtenaw Ave & Polk St,296,2203299,0.013434399961149169
Parnell Ave & 31st St,295,2203299,0.013389013474793935
Dearborn St & Adams St Corral,293,2203299,0.013298240502083466
Normal Ave & Archer Ave,292,2203299,0.013252854015728233
Paulina St & Lincoln Ave Public Rack,292,2203299,0.013252854015728233
Ogden Ave & Roosevelt Rd,291,2203299,0.013207467529372999
Halsted St & 37th St,290,2203299,0.013162081043017766
Rockwell St & Archer Ave,289,2203299,0.013116694556662532
Kedzie Ave & Lake St,288,2203299,0.013071308070307298
Calumet Ave & 51st St,287,2203299,0.013025921583952065
Kildare Ave & Montrose Ave,286,2203299,0.012980535097596831
Keystone Ave & Montrose Ave,285,2203299,0.012935148611241596
Wood St & Walnut St,284,2203299,0.012889762124886362
Milwaukee Ave & Cuyler Ave,284,2203299,0.012889762124886362
Lincoln Ave & Balmoral Ave,281,2203299,0.012753602665820664
Public Rack - Racine Ave & Nelson St,281,2203299,0.012753602665820664
W Washington Blvd & N Peoria St,280,2203299,0.01270821617946543
Western Blvd & 48th Pl,280,2203299,0.01270821617946543
Monticello Ave & Lawrence Ave,278,2203299,0.012617443206754963
Kimball Ave & Wrightwood Ave,277,2203299,0.012572056720399728
Dodge Ave & Main St,276,2203299,0.012526670234044494
Hoyne Ave & 47th St,273,2203299,0.012390510774978793
Big Marsh Park,273,2203299,0.012390510774978793
Ridge Blvd & Howard St,270,2203299,0.012254351315913093
Clark/Eddy,269,2203299,0.012208964829557857
Kedzie Ave & Bryn Mawr Ave,268,2203299,0.012163578343202626
Western Ave & Lake St,265,2203299,0.012027418884136923
Perry Ave & 69th St,264,2203299,0.011982032397781691
Public Rack - Washtenaw Ave & Superior St,258,2203299,0.011709713479650288
Kedzie Ave & Chicago Ave,257,2203299,0.011664326993295055
Jeffery Blvd & 67th St,255,2203299,0.011573554020584586
Laramie Ave & Irving Park Rd,253,2203299,0.01148278104787412
2112 W Peterson Ave,252,2203299,0.011437394561518887
LaSalle St & Jackson Blvd Corral,248,2203299,0.011255848616097951
Lincolnwood Dr & Central St,247,2203299,0.011210462129742717
Narragansett Ave & Wrightwood Ave,246,2203299,0.011165075643387484
Lock St & 31st St,246,2203299,0.011165075643387484
Kedzie Ave & 21st St,245,2203299,0.01111968915703225
Fairfield Ave & 44th St,244,2203299,0.011074302670677017
Wabansia & Milwaukee,240,2203299,0.010892756725256083
Princeton Ave & 47th St,239,2203299,0.010847370238900847
Western Ave & Gunnison St,237,2203299,0.01075659726619038
DuSable Museum,237,2203299,0.01075659726619038
Ashland Ave & Pershing Rd,237,2203299,0.01075659726619038
Budlong Woods Library,234,2203299,0.01062043780712468
Sawyer Ave & Fullerton Ave,234,2203299,0.01062043780712468
Austin Blvd & Lake St,233,2203299,0.010575051320769446
Washtenaw Ave & Ogden Ave,232,2203299,0.010529664834414212
Wallace St & 28th St,229,2203299,0.010393505375348512
N Shore Channel Trail & Argyle St,229,2203299,0.010393505375348512
Karlov Ave & Armitage Ave,229,2203299,0.010393505375348512
California Ave & Granville Ave,228,2203299,0.010348118888993278
Laramie Ave & Addison St,226,2203299,0.010257345916282811
Western Ave & Lunt Ave,225,2203299,0.010211959429927578
Oakley Ave & Touhy Ave,221,2203299,0.010030413484506642
Whipple/Irving Park,221,2203299,0.010030413484506642
Public Rack - Wells St & Scott St,218,2203299,0.009894254025440941
State St & 29th St,218,2203299,0.009894254025440941
Milwaukee Ave & Diversey Ave,215,2203299,0.00975809456637524
California Ave & 41st St,210,2203299,0.00953116213459907
Wood St & 35th St,209,2203299,0.009485775648243839
Springfield Ave & North Ave,209,2203299,0.009485775648243839
LaSalle St & Calhoun Pl Corral,209,2203299,0.009485775648243839
South Shore Dr & 74th St,208,2203299,0.009440389161888605
Lincoln Ave & Peterson Ave,207,2203299,0.00939500267553337
North Boundary Park,206,2203299,0.009349616189178137
Milwaukee Ave & Wolfram St,205,2203299,0.009304229702822903
LaSalle St & Adams St Corral,204,2203299,0.00925884321646767
Kilbourn Ave & Roscoe St,202,2203299,0.009168070243757202
Drake Ave & Armitage Ave,201,2203299,0.009122683757401969
Public Rack - Rush St & Oak St,200,2203299,0.009077297271046735
Dodge Ave & Mulford St,199,2203299,0.0090319107846915
Damen Ave/Coulter St,199,2203299,0.0090319107846915
Lowell Ave & Armitage Ave,197,2203299,0.008941137811981035
Bosworth Ave & Howard St,195,2203299,0.008850364839270566
Fairfield Ave & Pratt Blvd,194,2203299,0.008804978352915332
Franklin St & Randolph St,194,2203299,0.008804978352915332
Indiana Ave & 40th St,194,2203299,0.008804978352915332
St. Louis Ave & Balmoral Ave,193,2203299,0.008759591866560099
Kilbourn Ave & Irving Park Rd,190,2203299,0.008623432407494398
Winthrop Ave & Bryn Mawr Ave,189,2203299,0.008578045921139164
Cottage Grove Ave & 67th St,189,2203299,0.008578045921139164
Central Park Ave & 24th St,189,2203299,0.008578045921139164
Dan Ryan Woods & 83rd St,188,2203299,0.00853265943478393
Kostner Ave & Belmont Ave,188,2203299,0.00853265943478393
Ping Tom Park (East),186,2203299,0.008441886462073464
Long Ave & Belmont Ave,186,2203299,0.008441886462073464
Rockwell St & Cermak Rd,186,2203299,0.008441886462073464
Walden Pkwy & 100th St,185,2203299,0.00839649997571823
Grace St & Cicero Ave,185,2203299,0.00839649997571823
Fairfield Ave & Roosevelt Rd,183,2203299,0.008305727003007761
N Damen Ave & W Chicago Ave,182,2203299,0.008260340516652528
Archer & Wentworth,181,2203299,0.008214954030297296
Stony Island Ave & 67th St,178,2203299,0.008078794571231594
Public Rack - Clybourn Ave & Webster Ave,177,2203299,0.00803340808487636
Public Rack - Wells St & North Ave,177,2203299,0.00803340808487636
Karlov Ave & Lawrence Ave,176,2203299,0.007988021598521126
Public Rack - Michigan Ave & Delaware Pl,176,2203299,0.007988021598521126
Eberhart Ave & 61st St,176,2203299,0.007988021598521126
Pine Grove Ave & Belmont Ave,175,2203299,0.007942635112165893
Public Rack - Dearborn St & Kinzie St 1,172,2203299,0.007806475653100192
Milwaukee Ave & Agatite Ave,171,2203299,0.007761089166744959
Lockwood Ave & Wrightwood Ave,169,2203299,0.007670316194034491
Maplewood Ave & Peterson Ave,169,2203299,0.007670316194034491
Carpenter St & Lake St Public Rack,168,2203299,0.007624929707679258
Kostner Ave & Wrightwood Ave,167,2203299,0.007579543221324024
Marmora Ave & Irving Park Rd,166,2203299,0.00753415673496879
Western Ave & Ardmore Ave,165,2203299,0.0074887702486135565
California Ave & Touhy Ave,164,2203299,0.007443383762258323
Melvina Ave & Giddings Ave,164,2203299,0.007443383762258323
Archer (Damen) Ave & 37th St,162,2203299,0.007352610789547855
Addison Red Line,158,2203299,0.00717106484412692
Public Rack - Milwaukee Ave & Haussen Ct,153,2203299,0.006944132412350752
St Louis Ave & Foster Ave,152,2203299,0.0068987459259955185
Halsted St & 51st St,152,2203299,0.0068987459259955185
Edgebrook Metra,151,2203299,0.006853359439640286
Kilbourn Ave & Diversey Ave,150,2203299,0.0068079729532850505
Shabbona Park,150,2203299,0.0068079729532850505
Wood St & 33rd St,150,2203299,0.0068079729532850505
Kostner Ave & Bryn Mawr Ave,149,2203299,0.006762586466929818
Public Rack - Jonathan Y Scammon Public School,148,2203299,0.006717199980574584
California Ave & Winona St,148,2203299,0.006717199980574584
Clark/Newport,147,2203299,0.006671813494219351
Kildare Ave & North Ave,147,2203299,0.006671813494219351
California Ave & 23rd Pl,147,2203299,0.006671813494219351
Public Rack - Monticello Ave & Belmont Ave,146,2203299,0.006626427007864116
LaSalle St & Washington St Corral,145,2203299,0.006581040521508883
Public Rack - Michigan Ave & Wacker Dr (North),145,2203299,0.006581040521508883
Stony Island Ave & 64th St,144,2203299,0.006535654035153649
Pulaski Rd & Congress Pkwy,144,2203299,0.006535654035153649
California Ave & Madison St,142,2203299,0.006444881062443181
Kedzie Ave & 54th Pl,142,2203299,0.006444881062443181
Keeler Ave & Roosevelt Rd,142,2203299,0.006444881062443181
Rockwell St & 57th St,141,2203299,0.006399494576087948
Public Rack - Christiana Ave & Belmont Ave,139,2203299,0.006308721603377481
Princeton Ave & Garfield Blvd,138,2203299,0.006263335117022247
MLK Jr Dr & 56th St,136,2203299,0.00617256214431178
Wolcott Ave & Fargo Ave,136,2203299,0.00617256214431178
Lamon Ave & Belmont Ave,135,2203299,0.006127175657956546
Wentworth Ave & 63rd St,134,2203299,0.006081789171601313
Menard Ave & Lawrence Ave,134,2203299,0.006081789171601313
Hamlin Ave & Grand Ave,134,2203299,0.006081789171601313
Damen Ave & Pershing Rd,134,2203299,0.006081789171601313
Kenosha Ave & Wellington Ave,133,2203299,0.006036402685246078
Kedzie Ave & 52nd St,133,2203299,0.006036402685246078
Lexington St & California Ave,132,2203299,0.005991016198890846
North Branch St & Haines St,132,2203299,0.005991016198890846
Jeffery Blvd & 71st St,132,2203299,0.005991016198890846
Public Rack - Webster Ave & Halsted St,132,2203299,0.005991016198890846
Public Rack - Rush St & Ohio St,131,2203299,0.005945629712535611
Ashland Ave & 50th St,131,2203299,0.005945629712535611
Prospect Sq & 91st St,131,2203299,0.005945629712535611
Public Rack - Michigan Ave & Wacker Dr (South),130,2203299,0.005900243226180378
Stony Island Ave & 71st St,130,2203299,0.005900243226180378
Public Rack - Kingsbury Ave & Blackhawk St,128,2203299,0.005809470253469911
Morgan St & Pershing Rd,126,2203299,0.0057186972807594435
Monticello Ave & Diversey Ave,126,2203299,0.0057186972807594435
Kenneth Ave & Lawrence Ave,126,2203299,0.0057186972807594435
Kilbourn Ave & Belden Ave,125,2203299,0.005673310794404209
Chicago State University,124,2203299,0.0056279243080489755
Narragansett Ave & North Ave,124,2203299,0.0056279243080489755
Kostner Ave & Devon Ave,123,2203299,0.005582537821693742
Austin Blvd & Madison St,120,2203299,0.005446378362628041
Public Rack - Lincoln Ave & Fullteron Ave (Northwest),120,2203299,0.005446378362628041
Harlem Ave & Irving Park Rd,120,2203299,0.005446378362628041
Kostner Ave & 63rd St,120,2203299,0.005446378362628041
Waveland/Wilton Corral,120,2203299,0.005446378362628041
Sacramento Ave & Pratt Blvd,119,2203299,0.005400991876272807
Lockwood Ave & Grand Ave,119,2203299,0.005400991876272807
Central Park Ave & Ohio St,119,2203299,0.005400991876272807
Central Park Ave & Ardmore Ave,118,2203299,0.005355605389917574
Winthrop Ave & Sheridan Rd,117,2203299,0.00531021890356234
Linder Ave & Montrose Ave,117,2203299,0.00531021890356234
Burnham Greenway & 112th St,116,2203299,0.005264832417207106
Cicero Ave & Lake St,116,2203299,0.005264832417207106
Riley O'Neil Memorial Station at City Hall,116,2203299,0.005264832417207106
Milwaukee Ave & Highland Ave,115,2203299,0.005219445930851873
Avers Ave & Foster Ave,115,2203299,0.005219445930851873
Albany Ave & Douglas Blvd,115,2203299,0.005219445930851873
Sayre Ave & Diversey Ave,114,2203299,0.005174059444496639
NAVY PIER,114,2203299,0.005174059444496639
Mozart St & Jackson Blvd,114,2203299,0.005174059444496639
Central Ave & Altgeld St,114,2203299,0.005174059444496639
Stewart Ave & 123rd St,113,2203299,0.0051286729581414055
Public Rack - Hyde Park Blvd & 55th St,113,2203299,0.0051286729581414055
State St & 79th St,113,2203299,0.0051286729581414055
Rockwell/Irving Park Hub,113,2203299,0.0051286729581414055
Keeler Ave & Carmen Ave,112,2203299,0.005083286471786172
Homan Ave & 26th St,112,2203299,0.005083286471786172
Ashland Ave & McDowell Ave,112,2203299,0.005083286471786172
Damen Ave & 81st St,112,2203299,0.005083286471786172
Wallace St & Pershing Rd,112,2203299,0.005083286471786172
Lawler Ave & 50th St,111,2203299,0.005037899985430938
Farragut Ave & Central Ave,111,2203299,0.005037899985430938
Sacramento Blvd & Franklin Blvd,111,2203299,0.005037899985430938
St Louis Ave & Armitage Ave,111,2203299,0.005037899985430938
Cumberland Ave & Catherine Ave,110,2203299,0.004992513499075704
Kedzie Ave & 24th St,110,2203299,0.004992513499075704
California & 16th St,110,2203299,0.004992513499075704
St Louis Ave & Norman Bobbins Pl,110,2203299,0.004992513499075704
Kedzie Ave & 60th St,110,2203299,0.004992513499075704
Long & Irving Park,109,2203299,0.0049471270127204705
Cicero Ave & Roscoe Ave,109,2203299,0.0049471270127204705
Laramie Ave & Kinzie St,109,2203299,0.0049471270127204705
Lawndale Ave & 30th St,109,2203299,0.0049471270127204705
Higgins Ave & Austin Ave,109,2203299,0.0049471270127204705
Public Rack - Spaulding Ave & Evergreen Ave,108,2203299,0.004901740526365237
Richmond St & Lincoln Ave,108,2203299,0.004901740526365237
Pershing Rd & Sacramento Ave,107,2203299,0.004856354040010003
Tripp Ave & 65th St,107,2203299,0.004856354040010003
Grace St & Central Ave,106,2203299,0.00481096755365477
Steelworkers Park,106,2203299,0.00481096755365477
MLK Jr Dr & 63rd St,105,2203299,0.004765581067299535
Sacramento Ave & Lunt Ave,104,2203299,0.004720194580944303
Stony Island Ave & 75th St,104,2203299,0.004720194580944303
Union Ave & Root St,103,2203299,0.004674808094589068
Hyacinth Ave & Milwaukee Ave,103,2203299,0.004674808094589068
Halsted St & 63rd St,103,2203299,0.004674808094589068
Cicero Ave & Wrightwood Ave,103,2203299,0.004674808094589068
Hale Ave & 107th St,103,2203299,0.004674808094589068
Marshfield Ave & 44th St,103,2203299,0.004674808094589068
Western Ave & 43rd St,103,2203299,0.004674808094589068
Leclaire Ave & Belmont Ave,102,2203299,0.004629421608233835
Narragansett Ave & McLean Ave,102,2203299,0.004629421608233835
Damen Ave & Chicago Ave Public Rack,101,2203299,0.004584035121878601
Nordica Ave & Medill Ave,101,2203299,0.004584035121878601
Campbell Ave & 51st St,101,2203299,0.004584035121878601
Halsted St & 47th Pl,101,2203299,0.004584035121878601
Lavergne Ave & Diversey Ave,100,2203299,0.004538648635523368
Public Rack - Rush St & Ontario St,100,2203299,0.004538648635523368
Narragansett Ave & Montrose Ave,100,2203299,0.004538648635523368
Virginia Ave & Catalpa Ave,100,2203299,0.004538648635523368
Mason Ave & Belmont Ave,100,2203299,0.004538648635523368
Hoyne Ave & 34th St,98,2203299,0.0044478756628129005
Vincennes Ave & 107th St,98,2203299,0.0044478756628129005
Waveland/Racine,98,2203299,0.0044478756628129005
Meade Ave & Fullerton Ave,98,2203299,0.0044478756628129005
Elston Ave & Carmen Ave,98,2203299,0.0044478756628129005
Lavergne Ave & Fullerton Ave,98,2203299,0.0044478756628129005
Public Rack - Kedzie Ave & Argyle St,97,2203299,0.004402489176457666
Pine Ave & Division St,97,2203299,0.004402489176457666
Central & Elston,97,2203299,0.004402489176457666
Lawler Ave & North Ave,96,2203299,0.004357102690102433
Francisco Ave & 47th St,96,2203299,0.004357102690102433
Merrimac Park,95,2203299,0.004311716203747199
Public Rack - Woodlawn Ave & 63rd St N,95,2203299,0.004311716203747199
Mason Ave & Montrose Ave,95,2203299,0.004311716203747199
Wabash Ave & 59th St,95,2203299,0.004311716203747199
Monticello Ave & Chicago Ave,95,2203299,0.004311716203747199
Public Rack - California Ave & Cortez St,94,2203299,0.004266329717391965
Calumet Park,94,2203299,0.004266329717391965
Public Rack - Hamlin Ave & Fullerton Ave,93,2203299,0.004220943231036732
Kilpatrick Ave & Parker Ave,93,2203299,0.004220943231036732
Pulaski Rd & Lake St,92,2203299,0.004175556744681498
LaSalle St & Washington St Corral N,92,2203299,0.004175556744681498
Austin Ave & Milwaukee Ave,91,2203299,0.004130170258326264
Western Ave & 101st St,91,2203299,0.004130170258326264
Pulaski Rd & 54th St,90,2203299,0.004084783771971031
Marmora Ave & Belmont Ave,90,2203299,0.004084783771971031
Public Rack - Milwaukee Ave & Diversey Ave,90,2203299,0.004084783771971031
Laramie Ave & Bloomingdale Ave,90,2203299,0.004084783771971031
Millard Ave & 26th St,88,2203299,0.003994010799260563
Wabash Ave & 87th St,88,2203299,0.003994010799260563
Western Ave & 28th St,87,2203299,0.00394862431290533
Sacramento Blvd & Fulton Ave,87,2203299,0.00394862431290533
Public Rack - Clark St & Diversey Pkwy (South),87,2203299,0.00394862431290533
Addison/Racine,87,2203299,0.00394862431290533
Central Ave & Roscoe St,87,2203299,0.00394862431290533
Commercial Ave & 130th St,87,2203299,0.00394862431290533
Albany Ave & 16th St,87,2203299,0.00394862431290533
Public Rack - Clark St & Diversey Pkwy (North 2),86,2203299,0.003903237826550096
Francisco Ave & 85th St,86,2203299,0.003903237826550096
California Ave & 36th St,86,2203299,0.003903237826550096
Columbus Ave & 79th St,86,2203299,0.003903237826550096
Kildare Ave & 47th St,86,2203299,0.003903237826550096
Harding Ave & Division St,85,2203299,0.003857851340194862
Public Rack - Karlov Ave & Milwaukee Ave,85,2203299,0.003857851340194862
Exchange Ave & 79th St,85,2203299,0.003857851340194862
Cottage Grove Ave & 83rd St,84,2203299,0.003812464853839629
Central Ave & Lake St,84,2203299,0.003812464853839629
Public Rack - St Clair St & Superior St,84,2203299,0.003812464853839629
Major Ave & Addison St,83,2203299,0.003767078367484395
Western Ave & 111th St,83,2203299,0.003767078367484395
Mason Ave & Grand Ave,83,2203299,0.003767078367484395
Kedzie Ave & Archer Ave,83,2203299,0.003767078367484395
Kedvale Ave & Peterson Ave,83,2203299,0.003767078367484395
Central Park Ave & Washington Blvd,82,2203299,0.0037216918811291614
Washington Blvd & Peoria St Public Rack,81,2203299,0.0036763053947739275
Glenwood Ave & Devon Ave,81,2203299,0.0036763053947739275
Lynch Ave & Elston Ave,81,2203299,0.0036763053947739275
